aluguel,condominio,iptu,fotos,endereco,description,description_len,features,url
R$ 1.400/mês,R$ 350,R$ 69,8 fotos,"Vila Altinópolis, Bauru - SP","Lindo apartamento mobiliado, ótima localização.
Com ar condicionado, geladeira, fogão, cama, sofá.
agende uma visita! -",14,"['52m²', '1 quarto', '1 banheiro\n1 suíte', '1 vaga', 'Ar-condicionado', 'Churrasqueira', 'Cozinha', 'Interfone', 'Varanda']",https://www.vivareal.com.br/imovel/apartamento-1-quartos-vila-altinopolis-bairros-bauru-com-garagem-52m2-aluguel-RS1400-id-2522519064/
R$ 2.500/mês,Não informado,,24 fotos,"Centro, Bauru - SP",,0,"['250m²', '1 quarto', '2 banheiros', 'Não informado SOLICITAR']",https://www.vivareal.com.br/imovel/casa-1-quartos-centro-bairros-bauru-250m2-venda-RS600000-id-2489672207/
R$ 5.500/mês,R$ 700,,8 fotos,"Vila Mesquita, Bauru - SP","Cobertura, completa em armários, excelente apartamento com localização privilegiada.",9,"['200m²', '3 quartos', '3 banheiros\n3 suítes', '4 vagas', 'Lavanderia', 'Interfone', 'Garagem', 'Salão de festas', 'Piscina']",https://www.vivareal.com.br/imovel/apartamento-3-quartos-vila-mesquita-bairros-bauru-com-garagem-200m2-venda-RS1400000-id-2500754989/
R$ 1.150/mês,R$ 540,,18 fotos,"Vila Aeroporto Bauru, Bauru - SP","Excelente apartamento com localização privilegiada. Originalmente teria três dormitórios, mas foi transformado para 2 dormitórios sendo que um recebeu um closet. Sala para 2 ambientes. Cozinha. Área de serviço. Garagem coberta para um carro. Repleto de armários. Próximo ao Shopping. -",41,"['60m²', '3 quartos', '1 banheiro', '1 vaga', 'Interfone', 'Condomínio fechado', 'Churrasqueira', 'Cozinha', 'Elevador']",https://www.vivareal.com.br/imovel/apartamento-3-quartos-vila-aeroporto-bauru-bairros-bauru-com-garagem-60m2-venda-RS300000-id-2522521479/
R$ 1.300/mês,R$ 335,R$ 30,32 fotos,"Vila Cidade Universitária, Bauru - SP","Ótimo Apartamento Mobiliado, ao lado do centrinho, andar alto, sol da manha e completo em armários.
Excelente localização, fácil acesso para toda cidade, próximo de faculdades e comercio.
Agende sua visita. -",30,"['40m²', '1 quarto', '1 banheiro', '1 vaga', 'Lavanderia', 'Interfone', 'Varanda', 'Condomínio fechado', 'Churrasqueira']",https://www.vivareal.com.br/imovel/apartamento-1-quartos-vila-cidade-universitaria-bairros-bauru-com-garagem-40m2-aluguel-RS1300-id-2515769403/
R$ 800/mês,R$ 315,,10 fotos,"Jardim Planalto, Bauru - SP",,0,"['38m²', '1 quarto', '1 banheiro', '1 vaga']",https://www.vivareal.com.br/imovel/apartamento-1-quartos-jardim-planalto-bairros-bauru-com-garagem-38m2-aluguel-RS800-id-2517295733/
R$ 550/mês,R$ 307,,9 fotos,"Jardim Terra Branca, Bauru - SP","Apartamento sol da manhã, 2 dormitórios, sala de visita com painel de tv, wc social com gabinete e box blindex, cozinha com armários planejados e fogão, área de serviço, 1 vaga de garagem coberta.",34,"['48m²', '2 quartos', '1 banheiro', '1 vaga', 'Interfone', 'Playground', 'Salão de festas', 'Garagem']",https://www.vivareal.com.br/imovel/apartamento-2-quartos-jardim-terra-branca-bairros-bauru-com-garagem-48m2-aluguel-RS550-id-2520635626/
R$ 1.800/mês,R$ 500,,15 fotos,"Parque Jardim Europa, Bauru - SP","Edifício Terrazzo

3 Dormitórios sendo 1 Suite com armários, Banheiro Social, Sala de Estar e Sala de Jantar, Cozinha com armários;
2 Vagas de Garagem Coberta Lado a Lado;
Condomínio com Área Gourmet, Piscina, Salão de Festa e Playground.",36,"['94m²', '3 quartos', '1 banheiro\n1 suíte', '2 vagas', 'Playground', 'Salão de festas', 'Piscina', 'Cozinha', 'Área de serviço']",https://www.vivareal.com.br/imovel/apartamento-3-quartos-parque-jardim-europa-bairros-bauru-com-garagem-94m2-venda-RS510000-id-2507760423/
R$ 750/mês,R$ 180,R$ 28,13 fotos,"Alameda Doutor Octávio Pinheiro Brisolla - Vila Nova Cidade Universitaria, Bauru - SP","FÁCIL ACESSO PARA AS PRINCIPAIS VIAS, EXCELENTE LOCALIZAÇÃO E COMPLETO EM ARMÁRIOS SALA DE VISITA DORMITÓRIO COM ARMÁRIO COZINHA COM GABINETE E ARMÁRIOS WC SOCIAL COM BOX E GABINETE LAVANDERIA
AGENDE UMA VISITA!!!",32,"['38m²', '1 quarto', '1 banheiro', 'Não informado SOLICITAR', 'Cozinha', 'Garagem', 'Recepção']",https://www.vivareal.com.br/imovel/apartamento-1-quartos-vila-nova-cidade-universitaria-bairros-bauru-38m2-aluguel-RS750-id-2511120796/
R$ 750/mês,R$ 130,R$ 30,10 fotos,"Jardim América, Bauru - SP",Apto proximo a igreja São Cristovão F. Atualizado em,9,"['42m²', '1 quarto', '1 banheiro', '1 vaga', 'Interfone']",https://www.vivareal.com.br/imovel/apartamento-1-quartos-jardim-america-bairros-bauru-com-garagem-42m2-aluguel-RS750-id-2522897397/
R$ 5.500/mês,R$ 650,,13 fotos,"Vila Mesquita, Bauru - SP",,0,"['205m²', '3 quartos', '5 banheiros\n3 suítes', '4 vagas']",https://www.vivareal.com.br/imovel/apartamento-3-quartos-vila-mesquita-bairros-bauru-com-garagem-205m2-aluguel-RS5500-id-2502424098/
R$ 1.500/mês,R$ 675,,13 fotos,"Jardim Estoril IV, Bauru - SP",,0,"['90m²', '2 quartos', '1 banheiro\n1 suíte', '1 vaga']",https://www.vivareal.com.br/imovel/apartamento-2-quartos-jardim-estoril-iv-bairros-bauru-com-garagem-90m2-aluguel-RS1500-id-2509030298/
R$ 800/mês,R$ 260,,41 fotos,"Rua Argentina - Jardim Terra Branca, Bauru - SP",,0,"['49m²', '2 quartos', '1 banheiro', '1 vaga']",https://www.vivareal.com.br/imovel/apartamento-2-quartos-jardim-terra-branca-bairros-bauru-com-garagem-49m2-aluguel-RS800-id-2518673493/
R$ 620/mês,,R$ 15,3 fotos,"Jardim Tv, Bauru - SP",Residencia Terrea - Jardim Tv - 1 dormitório Ref 6053. Atualizado em,12,"['35m²', '1 quarto', '1 banheiro', 'Não informado SOLICITAR', 'Cozinha', 'Piscina']",https://www.vivareal.com.br/imovel/apartamento-1-quartos-jardim-tv-bairros-bauru-35m2-aluguel-RS620-id-2519901677/
R$ 850/mês,R$ 220,R$ 66,18 fotos,"Rua Engenheiro Alpheu José Ribas Sampaio, 1-45 - Jardim Infante Dom Henrique, Bauru - SP","Ótimo apartamento, completo em armários, sala com sacada, garagem coberta em excelente localização. Condomínio $220 com água e gás inclusos.  AGENDE SUA VISITA CEL: (ADILSON)",26,"['55m²', '2 quartos', '2 banheiros\n1 suíte', '1 vaga', 'Garagem', 'Próximo a shopping', 'Próximo a transporte público', 'Área de serviço']",https://www.vivareal.com.br/imovel/apartamento-2-quartos-jardim-infante-dom-henrique-bairros-bauru-com-garagem-55m2-aluguel-RS850-id-2482035980/
R$ 1.000/mês,R$ 200,R$ 40,10 fotos,"Parque Bauru, Bauru - SP","02 dormitórios, sala, cozinha, área de serviço e banheiro
MARCENARIA diferenciada com armário também em um dos quartos, agende uma visita. -",21,"['48m²', '2 quartos', '1 banheiro', '1 vaga', 'Lavanderia', 'Interfone', 'Quadra poliesportiva', 'Condomínio fechado', 'Churrasqueira']",https://www.vivareal.com.br/imovel/apartamento-2-quartos-parque-bauru-bairros-bauru-com-garagem-48m2-aluguel-RS1000-id-2522931785/
R$ 850/mês,,R$ 45,14 fotos,"Jardim Bela Vista, Bauru - SP","Imóvel, será entregue pintado, sendo 02 dormitórios, sala, copa, cozinha, área de serviço, 01 vaga de garagem descoberta, quintal.
Agende uma visita. -",22,"['90m²', '2 quartos', '1 banheiro', '1 vaga', 'Cozinha', 'Lavanderia', 'Quintal', 'Área de serviço']",https://www.vivareal.com.br/imovel/casa-2-quartos-jardim-bela-vista-bairros-bauru-com-garagem-90m2-aluguel-RS850-id-2515052686/
R$ 750/mês,R$ 210,,22 fotos,"Rua Caetano Sampieri, 715 - Jardim Panorama, Bauru - SP","Excelente apartamento de 01 dormitório com armário e varanda, sala de visita com varanda, banheiro completo, cozinha planejada e 01 garagem. Próximo da Faculdade de Medicina Uni 09 e Naçoes Unidas.",31,"['40m²', '1 quarto', '1 banheiro', '1 vaga', 'Recepção', 'Garagem', 'Varanda', 'Cozinha', 'Próximo a shopping']",https://www.vivareal.com.br/imovel/apartamento-1-quartos-jardim-panorama-bairros-bauru-com-garagem-40m2-aluguel-RS750-id-2481602900/
R$ 690/mês,R$ 365,,13 fotos,"Vila Industrial, Bauru - SP","Apartamento com 2 dormitórios, sala, cozinha, área de lazer, 2 vagas de garagem, elevador, piscina, salão de festas...

Raphael",18,"['48m²', '2 quartos', '1 banheiro', '2 vagas', 'Área de serviço', 'Condomínio fechado', 'Circuito de segurança', 'Varanda', 'Interfone']",https://www.vivareal.com.br/imovel/apartamento-2-quartos-vila-industrial-bairros-bauru-com-garagem-48m2-venda-RS225000-id-2427809676/
R$ 750/mês,R$ 306,R$ 40,11 fotos,"Jardim Maria Celia, Bauru - SP","Ótimo apartamento novo térreo, sendo 02 dormitórios, sala dois ambientes, cozinha, área de serviço,01 vaga de garagem descoberta, agende uma visita. -",22,"['45m²', '2 quartos', '1 banheiro', '1 vaga', 'Churrasqueira', 'Cozinha', 'Interfone', 'Lavanderia', 'Área de serviço']",https://www.vivareal.com.br/imovel/apartamento-2-quartos-jardim-maria-celia-bairros-bauru-com-garagem-45m2-aluguel-RS750-id-2521477097/
R$ 1.350/mês,R$ 540,,14 fotos,"Jardim Aeroporto, Bauru - SP","Ed Mirante Aurora - Lindo apto de 3 dormitórios sendo 1 Suíte, 2 varandas sala e suite, completo em armários, luminárias de LED, banheiros com box de vidro temperado e acessórios. Edificio com Piscina, portaria 24hs, salão de festas. Excelente localização - ao lado do Bauru Shopping AGENDE UMA VISITA Atualizado em",52,"['70m²', '3 quartos', '1 banheiro\n1 suíte', '1 vaga', 'Playground', 'Interfone', 'Salão de festas', 'Piscina', 'Cozinha']",https://www.vivareal.com.br/imovel/apartamento-3-quartos-jardim-aeroporto-bairros-bauru-com-garagem-70m2-aluguel-RS1350-id-2518268983/
R$ 1.700/mês,R$ 370,,15 fotos,"Rua Henrique Savi - Vila Nova Cidade Universitaria, Bauru - SP","EXCELENTE APARTAMENTO, ÓTIMA LOCALIZAÇÃO, COMPLETO EM ARMÁRIOS, ÁRAEA DE LAZER COMPLETA, PISCINA, SALÃO DE FESTA, ACADEMIA, PORTARIA 24 HORAS.",19,"['65m²', '2 quartos', '2 banheiros\n2 suítes', '1 vaga', 'Varanda', 'Salão de festas', 'Piscina', 'Cozinha', 'Vigia']",https://www.vivareal.com.br/imovel/apartamento-2-quartos-vila-nova-cidade-universitaria-bairros-bauru-com-garagem-65m2-aluguel-RS1700-id-2515507302/
R$ 880/mês,,R$ 45,11 fotos,"Jardim Petrópolis, Bauru - SP","Imóvel bem localizado no bairro ,sendo 01 dormitório, sala, cozinha, área de serviço, quintal grande, 02 vagas de garagem descoberta. Agende uma visita IMOVEL ESTA TERMINANDO A PINTURA INTERNA. -",30,"['50m²', '1 quarto', '1 banheiro', '2 vagas', 'Cozinha', 'Lavanderia', 'Quintal', 'Área de serviço']",https://www.vivareal.com.br/imovel/casa-1-quartos-jardim-petropolis-bairros-bauru-com-garagem-50m2-aluguel-RS880-id-2523703873/
R$ 880/mês,,R$ 60,10 fotos,"Jardim Petrópolis, Bauru - SP","Imóvel bem localizado no bairro ,sendo 01 dormitório, sala, cozinha, área de serviço, quintal grande, 02 vagas de garagem descoberta. Agende uma visita . -",25,"['50m²', '1 quarto', '1 banheiro', '2 vagas', 'Cozinha', 'Lavanderia', 'Quintal', 'Área de serviço']",https://www.vivareal.com.br/imovel/casa-1-quartos-jardim-petropolis-bairros-bauru-com-garagem-50m2-aluguel-RS880-id-2523702000/
R$ 1.600/mês,R$ 330,,13 fotos,"Rua Francisco Rodrigues Borges - Jardim Panorama, Bauru - SP","Apartamento Todo Decorado e Mobiliado, próximo a Usc. 02 Dormitórios com armários, e cama de casal e TV. Sala 02 ambientes, com sofá, rack, sala de jantar aparador, Cozinha planejada, geladeira, fogão,. Área de Serviço com máquina de lavar. 1 vaga de garagem. Portaria 24 hs, salão de festa, academia, churrasqueira e playground",53,"['55m²', '2 quartos', '1 banheiro', '1 vaga', 'Recepção', 'Garagem', 'Varanda', 'Churrasqueira', 'Cozinha']",https://www.vivareal.com.br/imovel/apartamento-2-quartos-jardim-panorama-bairros-bauru-com-garagem-55m2-aluguel-RS1600-id-2518655997/
R$ 2.300/mês,R$ 383,,28 fotos,"Rua Padre João - Vila Santa Tereza, Bauru - SP",,0,"['85m²', '3 quartos', '2 banheiros\n1 suíte', '1 vaga']",https://www.vivareal.com.br/imovel/apartamento-3-quartos-vila-santa-tereza-bairros-bauru-com-garagem-85m2-aluguel-RS2300-id-2501896438/
R$ 1.100/mês,R$ 445,,18 fotos,"Jardim Infante Dom Henrique, Bauru - SP","Apartamento no Spazio Sul ao lado do Bauru Shopping, repleto em armário, contendo 02 dormitórios sendo 01 suíte, sala 02 ambientes com sacada, banheiro social, cozinha, área de serviço e 01 vaga de garagm.
Venha Fazer uma Visita. -",38,"['69m²', '2 quartos', '2 banheiros\n1 suíte', '1 vaga', 'Elevador', 'Varanda']",https://www.vivareal.com.br/imovel/apartamento-2-quartos-jardim-infante-dom-henrique-bairros-bauru-com-garagem-69m2-aluguel-RS1100-id-2525503887/
R$ 600/mês,R$ 320,,10 fotos,"Parque Viaduto, Bauru - SP",,0,"['59m²', '3 quartos', '1 banheiro', '1 vaga']",https://www.vivareal.com.br/imovel/apartamento-3-quartos-parque-viaduto-bairros-bauru-com-garagem-59m2-aluguel-RS600-id-2522883832/
R$ 900.000/mês,R$ 1.900,,40 fotos,"Alameda Doutor Octávio Pinheiro Brisolla, 757 - Vila Santa Tereza, Bauru - SP","Excelente apartamento  com sala 03 ambientes com sacada, 04 dormitórios sendo 03 suítes todos com armários, 01 suíte com closet, lavabo, banheiros completos o da suíte com banheira de hidro, copa  com armários e cozinha planejada, churrasqueira dentro do apartamento, área de serviço, quarto e wc de empregada, quarto de despejo na garagem , 03 vagas de estacionamento. O prédio possuí salão de festa, academia, espaço gourmet, piscina e quadra poli esportiva.",74,"['200m²', '4 quartos', '5 banheiros\n3 suítes', '3 vagas', 'Recepção', 'Garagem', 'Varanda', 'Piscina', 'Churrasqueira']",https://www.vivareal.com.br/imovel/apartamento-4-quartos-vila-santa-tereza-bairros-bauru-com-garagem-200m2-aluguel-RS900000-id-2503844679/
R$ 1.850/mês,R$ 404,R$ 40,15 fotos,"Jardim Paulista, Bauru - SP","Ed Premiatto - Lindo apartamento, completo em armarios, cozinha com fogão de inox embutido. piso porcelanato, instalações prontas pra ar condicionado na sala e nos 2 dormitórios, sacada e 02 vagas de garagem. Condominio com lazer. Excelente localização, ao lado da USP e Naçoes Unidas e UniNove. AGENDE UMA VISITA Atualizado em",52,"['69m²', '2 quartos', '2 banheiros\n2 suítes', '2 vagas', 'Playground', 'Interfone', 'Espaço gourmet', 'Salão de festas', 'Piscina']",https://www.vivareal.com.br/imovel/apartamento-2-quartos-jardim-paulista-bairros-bauru-com-garagem-69m2-aluguel-RS1850-id-2512293153/
R$ 600/mês,R$ 50,,12 fotos,"Centro, Bauru - SP","Trata-se de Apartamento muito bem localizado na parte central da cidade, lugar de fácil acesso, próximo de padarias, restaurantes, postos de combustíveis, calçadão e etc. Possui 2 dormitórios, sala, cozinha, banheiro, área de serviço, piso frio e etc. Área construída de 60 m². -",44,"['60m²', '1 quarto', '1 banheiro', 'Não informado SOLICITAR', 'Cozinha', 'Interfone', 'Varanda', 'Área de serviço']",https://www.vivareal.com.br/imovel/apartamento-1-quartos-centro-bairros-bauru-60m2-aluguel-RS600-id-2519844443/
R$ 2.700/mês,Não informado,,9 fotos,"Vila Santa Tereza, Bauru - SP","04 Dormitórios, sendo 01 suíte (03 dentro da casa e 01 quarto com banheiro perto da piscina);
Sala ampla
Cozinha
05 Banheiros (01 fora perto da piscina)
Área de serviço
03 vagas de garagem (02 cobertas e 01 descoberta)
**Excelente para quem deseja ter o comercio e moradia no mesmo lugar!
*** Região boa, grande visibilidade, bom de estacionamento que é o importante para um comércio hoje em dia
****Casa localizada próximo ao Bauru Shopping e Aeroporto",69,"['450m²', '4 quartos', '5 banheiros\n1 suíte', '3 vagas', 'Piscina para adulto', 'Varanda', 'Garagem', 'Cozinha', 'Piscina']",https://www.vivareal.com.br/imovel/casa-4-quartos-vila-santa-tereza-bairros-bauru-com-garagem-450m2-aluguel-RS2700-id-2513328411/
R$ 700/mês,R$ 316,,10 fotos,"Vila Giunta, Bauru - SP",,0,"['45m²', '2 quartos', '1 banheiro', '1 vaga']",https://www.vivareal.com.br/imovel/apartamento-2-quartos-vila-giunta-bairros-bauru-com-garagem-45m2-aluguel-RS700-id-2520301629/
R$ 1.350/mês,R$ 500,R$ 70,21 fotos,"Jardim Aeroporto, Bauru - SP","Ed. Mirante Horizonte - Lindo apartamento de 2 dorm com armários, sala 2 ambientes com sacada, cozinha completa em armários com area de serviço, wc, 1 vaga garagem coberta, condominio com piscina, salão de festas e portaria 24hs. Localização privilegiada, ao lado do Bauru Shopping, farmácia, restaurantes e posto de combustivel com conveniencia. ACEITA ESTUDANTE!!! Atualizado em",57,"['50m²', '2 quartos', '1 banheiro', '1 vaga', 'Interfone', 'Piscina', 'Vigia', 'Playground']",https://www.vivareal.com.br/imovel/apartamento-2-quartos-jardim-aeroporto-bairros-bauru-com-garagem-50m2-aluguel-RS1350-id-2517736231/
R$ 2.400/mês,R$ 582,,17 fotos,"Vila Aviação, Bauru - SP",,0,"['84m²', '3 quartos', '2 banheiros\n1 suíte', '2 vagas', 'Interfone', 'Varanda', 'Piscina', 'Churrasqueira', 'Cozinha']",https://www.vivareal.com.br/imovel/apartamento-3-quartos-vila-aviacao-bairros-bauru-com-garagem-84m2-aluguel-RS2400-id-2524837693/
R$ 550/mês,R$ 270,R$ 29,9 fotos,"Vila Giunta, Bauru - SP","Apartamento 2 dormitórios, com fácil acesso ao Centro da Cidade, próximo a Escola de Rede Estadual, creche e mercado. Chaves disponíveis.",21,"['47m²', '2 quartos', '1 banheiro', '1 vaga', 'Churrasqueira', 'Interfone', 'Salão de festas', 'Vigia']",https://www.vivareal.com.br/imovel/apartamento-2-quartos-vila-giunta-bairros-bauru-com-garagem-47m2-aluguel-RS550-id-2491148004/
R$ 750/mês,R$ 750,,17 fotos,"Vila Samaritana, Bauru - SP",,0,"['58m²', '2 quartos', '1 banheiro', '1 vaga']",https://www.vivareal.com.br/imovel/apartamento-2-quartos-vila-samaritana-bairros-bauru-com-garagem-58m2-aluguel-RS750-id-2509618917/
R$ 3.000/mês,R$ 1.940,,37 fotos,"Jardim Estoril IV, Bauru - SP",,0,"['260m²', '3 quartos', '5 banheiros\n3 suítes', '2 vagas']",https://www.vivareal.com.br/imovel/apartamento-3-quartos-jardim-estoril-iv-bairros-bauru-com-garagem-260m2-aluguel-RS3000-id-2511106506/
R$ 1.550/mês,R$ 440,,26 fotos,"Rua Alberto Segalla, 1-117 - Jardim Infante Dom Henrique, Bauru - SP","Ótimo apartamento completo em armários, ventiladores de teto na sala e dormitórios, luminárias de LED, inclui TV 32 polegadas LED, garagem coberta, portaria 24 hrs. AGENDE SUA VISITA CEL: (ADILSON)",30,"['55m²', '2 quartos', '1 banheiro', '1 vaga', 'Garagem', 'Salão de festas', 'Piscina', 'Churrasqueira', 'Vigia']",https://www.vivareal.com.br/imovel/apartamento-2-quartos-jardim-infante-dom-henrique-bairros-bauru-com-garagem-55m2-aluguel-RS1550-id-2509132075/
R$ 2.660/mês,R$ 467,,20 fotos,"Vila Santa Izabel , Bauru - SP","RESIDENCIAL ARTE BRASIL MASTER.
3 dormitórios sendo 2 suites, pisos e revestimentos Portobello, lavabo e banheiro de empregada, louças e metais diferenciados, aquecimento digital nas duchas e lavatórios dos banheiros, banheira de hidromassagem na suíte principal , 3 vagas de garagem e despensa
Área de lazer completa, localização privilegiada e gerador de energia para emergência.
3 dormitórios sendo 2 suítes, pisos e revestimentos Portobello, lavabo e banheiro de empregada, louças e metais diferenciados, aquecimento digital nas duchas e lavatórios dos banheiros, banheira de hidromassagem na suíte principal , 3 vagas de garagem e despensa
Área de lazer completa, localização privilegiada e gerador de energia para emergência. -",103,"['130m²', '3 quartos', '4 banheiros\n2 suítes', 'Não informado SOLICITAR', 'Condomínio fechado']",https://www.vivareal.com.br/imovel/apartamento-3-quartos-vila-santa-izabel-bairros-bauru-130m2-venda-RS789000-id-2502327232/
